LAST_POLL,VMID,dom,rxbytes,rxpackets,txbytes,txpackets,timecpu,timesys,timeusr,state,cputime,memminor_fault,memunused,memusable,memlast_update,memrss,vdard_req,vdard_bytes,vdawr_reqs,vdawr_bytes,hdard_req,hdard_bytes,Status,time_diff,rxbytes_rate,rxpackets_rate,txbytes_rate,txpackets_rate,vdard_req_rate,vdard_bytes_rate,vdawr_reqs_rate,vdawr_bytes_rate,hdard_req_rate,hdard_bytes_rate
1604454122,7,one-33,76916867,78797,2199288.0,28567,39400000000000.0,157000000000.0,65080000000.0,1,39400000000000.0,152,653984,603072,1604405004,814664,10692,478357504,66896,932788224,148,506260,Normal,0.5,1800.0,34.0,0.0,0.0,0.0,0.0,18.0,106496.0,0.0,0.0
1604454153,7,one-33,76917737,78813,2199378.0,28568,39400000000000.0,158000000000.0,65100000000.0,1,39400000000000.0,152,653984,603072,1604405004,814664,10692,478357504,66902,932894720,148,506260,Normal,0.5166666666666667,1683.8709677419354,30.96774193548387,174.19354838709677,1.9354838709677418,0.0,0.0,11.61290322580645,206121.29032258064,0.0,0.0
1604454182,7,one-33,76918577,78829,2199420.0,28569,39400000000000.0,158000000000.0,65150000000.0,1,39400000000000.0,152,653984,603072,1604405004,814664,10692,478357504,66913,932960256,148,506260,Normal,0.48333333333333334,1737.9310344827586,33.10344827586207,86.89655172413794,2.0689655172413794,0.0,0.0,22.75862068965517,135591.72413793104,0.0,0.0
1604454213,7,one-33,76919507,78846,2199552.0,28571,39500000000000.0,158000000000.0,65180000000.0,1,39500000000000.0,152,653984,603072,1604405004,814664,10692,478357504,66921,933066752,148,506260,Normal,0.5166666666666667,1799.9999999999998,32.90322580645161,255.48387096774192,3.8709677419354835,0.0,0.0,15.483870967741934,206121.29032258064,0.0,0.0
1604454242,7,one-33,76920347,78862,2199552.0,28571,39500000000000.0,158000000000.0,65230000000.0,1,39500000000000.0,152,653984,603072,1604405004,814664,10692,478357504,66931,933124096,148,506260,Normal,0.48333333333333334,1737.9310344827586,33.10344827586207,0.0,0.0,0.0,0.0,20.689655172413794,118642.75862068965,0.0,0.0
1604454273,7,one-33,76921277,78879,2199684.0,28573,39500000000000.0,158000000000.0,65240000000.0,1,39500000000000.0,152,653984,603072,1604405004,814664,10692,478357504,66941,933255168,148,506260,Normal,0.5166666666666667,1799.9999999999998,32.90322580645161,255.48387096774192,3.8709677419354835,0.0,0.0,19.354838709677416,253687.74193548385,0.0,0.0
1604454302,7,one-33,76922057,78894,2199684.0,28573,39600000000000.0,158000000000.0,65280000000.0,1,39600000000000.0,152,653984,603072,1604405004,814664,10692,478357504,66950,933308416,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,18.620689655172413,110168.27586206897,0.0,0.0
1604454333,7,one-33,76922837,78909,2199684.0,28573,39600000000000.0,158000000000.0,65300000000.0,1,39600000000000.0,152,653984,603072,1604405004,814664,10692,478357504,66960,933427200,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,19.354838709677416,229904.51612903224,0.0,0.0
1604454362,7,one-33,76923677,78925,2199684.0,28573,39600000000000.0,158000000000.0,65380000000.0,1,39600000000000.0,152,653984,603072,1604405004,814664,10692,478357504,66967,933468160,148,506260,Normal,0.48333333333333334,1737.9310344827586,33.10344827586207,0.0,0.0,0.0,0.0,14.482758620689655,84744.8275862069,0.0,0.0
1604454393,7,one-33,76924607,78942,2199816.0,28575,39700000000000.0,158000000000.0,65470000000.0,1,39700000000000.0,152,653984,603072,1604405004,814640,10692,478357504,66989,933660672,148,506260,Normal,0.5166666666666667,1799.9999999999998,32.90322580645161,255.48387096774192,3.8709677419354835,0.0,0.0,42.58064516129032,372603.8709677419,0.0,0.0
1604454422,7,one-33,76925387,78957,2199816.0,28575,39700000000000.0,158000000000.0,65490000000.0,1,39700000000000.0,152,653984,603072,1604405004,814576,10693,478365696,66989,933660672,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,2.0689655172413794,16948.96551724138,0.0,0.0,0.0,0.0
1604454452,7,one-33,76926167,78972,2199816.0,28575,39700000000000.0,158000000000.0,65540000000.0,1,39700000000000.0,152,653984,603072,1604405004,814576,10693,478365696,67010,933836800,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,42.0,352256.0,0.0,0.0
1604454483,7,one-33,76927007,78988,2199816.0,28575,39700000000000.0,158000000000.0,65570000000.0,1,39700000000000.0,152,653984,603072,1604405004,814512,10693,478365696,67013,933853184,148,506260,Normal,0.5166666666666667,1625.8064516129032,30.96774193548387,0.0,0.0,0.0,0.0,5.806451612903225,31710.96774193548,0.0,0.0
1604454513,7,one-33,76927787,79003,2199886.0,28576,39700000000000.0,158000000000.0,65600000000.0,1,39700000000000.0,152,653984,603072,1604405004,814512,10693,478365696,67033,934037504,148,506260,Normal,0.5,1560.0,30.0,140.0,2.0,0.0,0.0,40.0,368640.0,0.0,0.0
1604454542,7,one-33,76928567,79018,2199886.0,28576,39800000000000.0,158000000000.0,65630000000.0,1,39800000000000.0,152,653984,603072,1604405004,814512,10693,478365696,67037,934062080,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,8.275862068965518,50846.89655172414,0.0,0.0
1604454580,7,one-33,76929555,79037,2199886.0,28576,39800000000000.0,158000000000.0,65650000000.0,1,39800000000000.0,152,653984,603072,1604405004,814512,10693,478365696,67061,934254592,148,506260,Normal,0.6333333333333333,1560.0,30.0,0.0,0.0,0.0,0.0,37.89473684210527,303966.3157894737,0.0,0.0
1604454604,7,one-33,76930179,79049,2199886.0,28576,39800000000000.0,159000000000.0,65670000000.0,1,39800000000000.0,152,653984,603072,1604405004,814476,10693,478365696,67061,934254592,148,506260,Normal,0.4,1560.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604454634,7,one-33,76931109,79066,2199976.0,28577,39800000000000.0,159000000000.0,65700000000.0,1,39800000000000.0,152,653984,603072,1604405004,814476,10693,478365696,67081,934443008,148,506260,Normal,0.5,1860.0,34.0,180.0,2.0,0.0,0.0,40.0,376832.0,0.0,0.0
1604454662,7,one-33,76931897,79081,2200018.0,28578,39900000000000.0,159000000000.0,65710000000.0,1,39900000000000.0,152,653984,603072,1604405004,814476,10693,478365696,67086,934471680,148,506260,Normal,0.4666666666666667,1688.5714285714284,32.14285714285714,90.0,2.142857142857143,0.0,0.0,10.714285714285714,61440.0,0.0,0.0
1604454692,7,one-33,76932677,79096,2200018.0,28578,39900000000000.0,160000000000.0,65840000000.0,1,39900000000000.0,152,653984,603072,1604405004,814468,10693,478365696,67097,934569984,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,22.0,196608.0,0.0,0.0
1604454722,7,one-33,76933457,79111,2200018.0,28578,39900000000000.0,160000000000.0,65870000000.0,1,39900000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67110,934664192,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,26.0,188416.0,0.0,0.0
1604454753,7,one-33,76934297,79127,2200018.0,28578,39900000000000.0,160000000000.0,65920000000.0,1,39900000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67122,934778880,148,506260,Normal,0.5166666666666667,1625.8064516129032,30.96774193548387,0.0,0.0,0.0,0.0,23.2258064516129,221976.77419354836,0.0,0.0
1604454782,7,one-33,76935077,79142,2200018.0,28578,39900000000000.0,160000000000.0,65970000000.0,1,39900000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67130,934848512,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,16.551724137931036,144066.2068965517,0.0,0.0
1604454813,7,one-33,76935857,79157,2200018.0,28578,40000000000000.0,160000000000.0,66040000000.0,1,40000000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67147,934983680,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,32.90322580645161,261615.48387096773,0.0,0.0
1604454842,7,one-33,76936637,79172,2200018.0,28578,40000000000000.0,160000000000.0,66080000000.0,1,40000000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67155,935049216,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,16.551724137931036,135591.72413793104,0.0,0.0
1604454872,7,one-33,76937477,79188,2200018.0,28578,40000000000000.0,160000000000.0,66100000000.0,1,40000000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67160,935122944,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,10.0,147456.0,0.0,0.0
1604454902,7,one-33,76938257,79203,2200018.0,28578,40100000000000.0,160000000000.0,66180000000.0,1,40100000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67172,935217152,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,24.0,188416.0,0.0,0.0
1604454935,7,one-33,76939089,79219,2200018.0,28578,40100000000000.0,160000000000.0,66200000000.0,1,40100000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67182,935327744,148,506260,Normal,0.55,1512.7272727272725,29.09090909090909,0.0,0.0,0.0,0.0,18.18181818181818,201076.36363636362,0.0,0.0
1604454962,7,one-33,76939817,79233,2200018.0,28578,40100000000000.0,160000000000.0,66210000000.0,1,40100000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67188,935364608,148,506260,Normal,0.45,1617.7777777777778,31.11111111111111,0.0,0.0,0.0,0.0,13.333333333333332,81920.0,0.0,0.0
1604454997,7,one-33,76940873,79253,2200018.0,28578,40100000000000.0,161000000000.0,66280000000.0,1,40100000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67203,935512064,148,506260,Normal,0.5833333333333334,1810.2857142857142,34.285714285714285,0.0,0.0,0.0,0.0,25.71428571428571,252781.71428571426,0.0,0.0
1604455024,7,one-33,76941549,79266,2200018.0,28578,40200000000000.0,161000000000.0,66290000000.0,1,40200000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67212,935561216,148,506260,Normal,0.45,1502.2222222222222,28.88888888888889,0.0,0.0,0.0,0.0,20.0,109226.66666666666,0.0,0.0
1604455055,7,one-33,76942329,79281,2200018.0,28578,40200000000000.0,161000000000.0,66350000000.0,1,40200000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67225,935692288,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,25.161290322580644,253687.74193548385,0.0,0.0
1604455082,7,one-33,76943057,79295,2200018.0,28578,40200000000000.0,161000000000.0,66380000000.0,1,40200000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67227,935704576,148,506260,Normal,0.45,1617.7777777777778,31.11111111111111,0.0,0.0,0.0,0.0,4.444444444444445,27306.666666666664,0.0,0.0
1604455113,7,one-33,76943897,79311,2200018.0,28578,40200000000000.0,161000000000.0,66410000000.0,1,40200000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67247,935876608,148,506260,Normal,0.5166666666666667,1625.8064516129032,30.96774193548387,0.0,0.0,0.0,0.0,38.70967741935483,332965.16129032255,0.0,0.0
1604455142,7,one-33,76944677,79326,2200018.0,28578,40300000000000.0,161000000000.0,66440000000.0,1,40300000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67250,935892992,148,506260,Normal,0.48333333333333334,1613.7931034482758,31.03448275862069,0.0,0.0,0.0,0.0,6.206896551724138,33897.93103448276,0.0,0.0
1604455173,7,one-33,76945667,79344,2200192.0,28581,40300000000000.0,161000000000.0,66480000000.0,1,40300000000000.0,152,653984,603072,1604405004,814464,10693,478365696,67264,936011776,148,506260,Normal,0.5166666666666667,1916.1290322580644,34.83870967741935,336.7741935483871,5.806451612903225,0.0,0.0,27.096774193548384,229904.51612903224,0.0,0.0
1604486465,3,one-33,9403,107,0.0,0,76604087530.0,8340000000.0,4120000000.0,1,76590000000.0,150,654524,603628,1604486355,477008,6102,173751296,135,1111552,148,506260,Normal,521.5333333333333,-147519.3608590055,-151.93084494439475,-4218.6987089351915,-54.80186629170395,-8.802888917295157,-584074.651668158,-128.71468746005368,-1792599.1767863992,0.0,0.0
1604486497,3,one-33,10235,123,0.0,0,120000000000.0,8470000000.0,4140000000.0,1,120000000000.0,150,654524,603628,1604486355,477616,6104,173972480,146,1226240,148,506260,Normal,0.5333333333333333,1560.0,30.0,0.0,0.0,3.75,414720.0,20.625,215040.0,0.0,0.0
1604486522,3,one-33,10971,137,0.0,0,145000000000.0,8520000000.0,4170000000.0,1,145000000000.0,150,654524,603628,1604486355,477616,6104,173972480,156,1291776,148,506260,Normal,0.4166666666666667,1766.3999999999999,33.6,0.0,0.0,0.0,0.0,24.0,157286.4,0.0,0.0
1604486552,3,one-33,11751,152,0.0,0,172000000000.0,8830000000.0,4180000000.0,1,172000000000.0,150,654524,603628,1604486355,485852,6104,173972480,167,1418752,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,22.0,253952.0,0.0,0.0
1604486582,3,one-33,12531,167,0.0,0,201000000000.0,8860000000.0,4220000000.0,1,201000000000.0,150,654524,603628,1604486355,485852,6104,173972480,179,1492480,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,24.0,147456.0,0.0,0.0
1604486612,3,one-33,13584,184,0.0,0,230000000000.0,8920000000.0,4290000000.0,1,230000000000.0,150,654524,603628,1604486355,487900,6104,173972480,196,1635840,148,506260,Normal,0.5,2106.0,34.0,0.0,0.0,0.0,0.0,34.0,286720.0,0.0,0.0
1604486642,3,one-33,14424,200,0.0,0,259000000000.0,9010000000.0,4330000000.0,1,259000000000.0,150,654524,603628,1604486355,487900,6104,173972480,200,1680896,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,8.0,90112.0,0.0,0.0
1604486672,3,one-33,15204,215,0.0,0,286000000000.0,9170000000.0,4380000000.0,1,286000000000.0,150,654524,603628,1604486355,494044,6104,173972480,215,1799680,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,30.0,237568.0,0.0,0.0
1604486702,3,one-33,16488,242,0.0,0,314000000000.0,9240000000.0,4420000000.0,1,314000000000.0,150,654524,603628,1604486355,496696,6104,173972480,226,1869312,148,506260,Normal,0.5,2568.0,54.0,0.0,0.0,0.0,0.0,22.0,139264.0,0.0,0.0
1604486733,3,one-33,17268,257,0.0,0,343000000000.0,9330000000.0,4460000000.0,1,343000000000.0,150,654524,603628,1604486355,498728,6104,173972480,238,2004480,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,23.2258064516129,261615.48387096773,0.0,0.0
1604486762,3,one-33,18360,279,0.0,0,376000000000.0,9370000000.0,4490000000.0,1,376000000000.0,150,654524,603628,1604486355,498728,6104,173972480,250,2078208,148,506260,Normal,0.48333333333333334,2259.310344827586,45.51724137931034,0.0,0.0,0.0,0.0,24.82758620689655,152540.6896551724,0.0,0.0
1604486793,3,one-33,19224,296,0.0,0,403000000000.0,9460000000.0,4530000000.0,1,403000000000.0,150,654524,603628,1604486355,498728,6104,173972480,269,2233856,148,506260,Normal,0.5166666666666667,1672.2580645161288,32.90322580645161,0.0,0.0,0.0,0.0,36.774193548387096,301254.1935483871,0.0,0.0
1604486821,3,one-33,20928,333,0.0,0,430000000000.0,9560000000.0,4590000000.0,1,430000000000.0,150,654524,603628,1604486355,495064,6166,174734336,274,2336256,186,623152,Normal,0.4666666666666667,3651.4285714285716,79.28571428571428,0.0,0.0,132.85714285714286,1632548.5714285714,10.714285714285714,219428.57142857142,81.42857142857143,250482.85714285713
1604486852,3,one-33,22163,355,0.0,0,454000000000.0,9620000000.0,4620000000.0,1,454000000000.0,150,654524,603628,1604486355,495064,6167,174738432,287,2467328,186,623152,Normal,0.5166666666666667,2390.322580645161,42.58064516129032,0.0,0.0,1.9354838709677418,7927.74193548387,25.161290322580644,253687.74193548385,0.0,0.0
1604486882,3,one-33,23073,372,0.0,0,482000000000.0,9660000000.0,4650000000.0,1,482000000000.0,150,654524,603628,1604486355,495128,6167,174738432,307,2590208,186,623152,Normal,0.5,1820.0,34.0,0.0,0.0,0.0,0.0,40.0,245760.0,0.0,0.0
1604486913,3,one-33,23853,387,0.0,0,512000000000.0,9750000000.0,4700000000.0,1,512000000000.0,150,654524,603628,1604486355,495232,6167,174738432,319,2725376,186,623152,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,23.2258064516129,261615.48387096773,0.0,0.0
1604487002,3,one-33,6067,58,0.0,0,599000000000.0,10940000000.0,5090000000.0,1,599000000000.0,150,654524,603628,1604486355,503308,6612,191678976,394,3364864,266,852976,Normal,1.4833333333333334,-11990.561797752809,-221.79775280898875,0.0,0.0,300.0,11420591.460674157,50.561797752808985,431115.5056179775,53.93258426966292,154937.52808988764
1604487033,3,one-33,8044,97,0.0,0,616000000000.0,15330000000.0,7270000000.0,1,616000000000.0,151,654188,603300,1604487015,550680,10976,297142272,414,3602944,332,1076472,Normal,0.5166666666666667,3826.4516129032254,75.48387096774192,0.0,0.0,8446.451612903225,204122508.38709676,38.70967741935483,460799.99999999994,127.74193548387096,432572.9032258064
1604406002,8,one-34,32164,531,2220.0,34,927000000000.0,5710000000.0,3590000000.0,1,927000000000.0,150,653992,603104,1604405111,457112,5797,176192512,2952,31811072,148,506260,Normal,-1350.5166666666667,-17.85983142254199,-0.32135849242882353,-1.6438153299354568,-0.0251755500981106,3.8348286458269056,89558.13947748393,-1.8792807690883737,-20886.915871703422,0.13624415347212795,422.2176697807012
1604406033,8,one-34,33014,547,2220.0,34,951000000000.0,5780000000.0,3640000000.0,1,951000000000.0,150,653992,603104,1604405111,457088,5797,176192512,3077,33064448,148,506260,Normal,0.5166666666666667,1645.1612903225805,30.96774193548387,0.0,0.0,0.0,0.0,241.93548387096772,2425889.0322580645,0.0,0.0
1604406061,8,one-34,33742,561,2220.0,34,966000000000.0,5820000000.0,3680000000.0,1,966000000000.0,150,653992,603104,1604405111,457096,5892,176581632,3107,33355264,148,506260,Normal,0.4666666666666667,1560.0,30.0,0.0,0.0,203.57142857142856,833828.5714285714,64.28571428571428,623177.1428571428,0.0,0.0
1604406092,8,one-34,34574,577,2220.0,34,995000000000.0,5940000000.0,3760000000.0,1,995000000000.0,150,653992,603104,1604405111,459128,5892,176581632,3268,34989568,148,506260,Normal,0.5166666666666667,1610.3225806451612,30.96774193548387,0.0,0.0,0.0,0.0,311.6129032258064,3163169.032258064,0.0,0.0
1604406122,8,one-34,35414,593,2220.0,34,1010000000000.0,5990000000.0,3790000000.0,1,1010000000000.0,150,653992,603104,1604405111,459128,5892,176581632,3287,35153408,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,38.0,327680.0,0.0,0.0
1604406152,8,one-34,36441,611,2310.0,35,1050000000000.0,6050000000.0,3870000000.0,1,1050000000000.0,150,653992,603104,1604405111,461080,5892,176581632,3431,36718080,148,506260,Normal,0.5,2054.0,36.0,180.0,2.0,0.0,0.0,288.0,3129344.0,0.0,0.0
1604406182,8,one-34,37281,627,2442.0,37,1070000000000.0,6110000000.0,3920000000.0,1,1070000000000.0,150,653992,603104,1604405111,461080,5892,176581632,3461,37062144,148,506260,Normal,0.5,1680.0,32.0,264.0,4.0,0.0,0.0,60.0,688128.0,0.0,0.0
1604406212,8,one-34,38131,643,2442.0,37,1090000000000.0,6190000000.0,3970000000.0,1,1090000000000.0,150,653992,603104,1604405111,461056,5892,176581632,3613,38635008,148,506260,Normal,0.5,1700.0,32.0,0.0,0.0,0.0,0.0,304.0,3145728.0,0.0,0.0
1604406242,8,one-34,38971,659,2442.0,37,1110000000000.0,6220000000.0,4000000000.0,1,1110000000000.0,150,653992,603104,1604405111,461040,5892,176581632,3617,38704640,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,8.0,139264.0,0.0,0.0
1604406272,8,one-34,39811,675,2754.0,41,1140000000000.0,6290000000.0,4020000000.0,1,1140000000000.0,150,653992,603104,1604405111,463096,5892,176581632,3794,40502784,148,506260,Normal,0.5,1680.0,32.0,624.0,8.0,0.0,0.0,354.0,3596288.0,0.0,0.0
1604406301,8,one-34,40759,692,2886.0,43,1170000000000.0,6360000000.0,4100000000.0,1,1170000000000.0,150,653992,603104,1604405111,463112,5892,176581632,3866,40891904,148,506260,Normal,0.48333333333333334,1961.3793103448277,35.172413793103445,273.1034482758621,4.137931034482759,0.0,0.0,148.9655172413793,805075.8620689656,0.0,0.0
1604406332,8,one-34,41591,708,2886.0,43,1210000000000.0,6440000000.0,4130000000.0,1,1210000000000.0,150,653992,603104,1604405111,465284,5892,176581632,4028,42563072,148,506260,Normal,0.5166666666666667,1610.3225806451612,30.96774193548387,0.0,0.0,0.0,0.0,313.54838709677415,3234518.709677419,0.0,0.0
1604406361,8,one-34,42379,723,2886.0,43,1230000000000.0,6450000000.0,4160000000.0,1,1230000000000.0,150,653992,603104,1604405111,465284,5892,176581632,4038,42669568,148,506260,Normal,0.48333333333333334,1630.344827586207,31.03448275862069,0.0,0.0,0.0,0.0,20.689655172413794,220336.55172413794,0.0,0.0
1604406392,8,one-34,43211,739,2886.0,43,1260000000000.0,6720000000.0,4220000000.0,1,1260000000000.0,150,653992,603104,1604405111,467316,5892,176581632,4199,44324352,148,506260,Normal,0.5166666666666667,1610.3225806451612,30.96774193548387,0.0,0.0,0.0,0.0,311.6129032258064,3202807.7419354836,0.0,0.0
1604406422,8,one-34,43991,754,2886.0,43,1290000000000.0,6740000000.0,4240000000.0,1,1290000000000.0,150,653992,603104,1604405111,467316,5892,176581632,4208,44459520,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,18.0,270336.0,0.0,0.0
1604406452,8,one-34,44771,769,2886.0,43,1310000000000.0,6790000000.0,4280000000.0,1,1310000000000.0,150,653992,603104,1604405111,467316,5892,176581632,4353,46007808,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,290.0,3096576.0,0.0,0.0
1604406482,8,one-34,45611,785,2886.0,43,1330000000000.0,6840000000.0,4300000000.0,1,1330000000000.0,150,653992,603104,1604405111,467324,5892,176581632,4412,46388736,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,118.0,761856.0,0.0,0.0
1604406512,8,one-34,46391,800,2886.0,43,1370000000000.0,6910000000.0,4350000000.0,1,1370000000000.0,150,653992,603104,1604405111,467308,5892,176581632,4530,47846912,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,236.0,2916352.0,0.0,0.0
1604406542,8,one-34,47171,815,2886.0,43,1400000000000.0,7160000000.0,4380000000.0,1,1400000000000.0,150,653992,603104,1604405111,467344,5892,176581632,4576,48150016,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,92.0,606208.0,0.0,0.0
1604406572,8,one-34,47951,830,2886.0,43,1420000000000.0,7220000000.0,4420000000.0,1,1420000000000.0,150,653992,603104,1604405111,469392,5892,176581632,4741,49862144,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,330.0,3424256.0,0.0,0.0
1604406602,8,one-34,48731,845,2886.0,43,1440000000000.0,7260000000.0,4450000000.0,1,1440000000000.0,150,653992,603104,1604405111,469392,5892,176581632,4745,49923584,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,8.0,122880.0,0.0,0.0
1604406632,8,one-34,49571,861,2886.0,43,1480000000000.0,7350000000.0,4490000000.0,1,1470000000000.0,150,653992,603104,1604405111,471440,5892,176581632,4894,51496448,148,506260,Normal,0.5,1680.0,32.0,0.0,0.0,0.0,0.0,298.0,3145728.0,0.0,0.0
1604406662,8,one-34,50351,876,2886.0,43,1500000000000.0,7410000000.0,4520000000.0,1,1500000000000.0,150,653992,603104,1604405111,471432,5892,176581632,4923,51746304,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,58.0,499712.0,0.0,0.0
1604406692,8,one-34,51131,891,2886.0,43,1530000000000.0,7480000000.0,4560000000.0,1,1530000000000.0,150,653992,603104,1604405111,471432,5892,176581632,5085,53413376,148,506260,Normal,0.5,1560.0,30.0,0.0,0.0,0.0,0.0,324.0,3334144.0,0.0,0.0
1604406721,8,one-34,51859,905,2886.0,43,1540000000000.0,7500000000.0,4600000000.0,1,1540000000000.0,150,653992,603104,1604405111,471440,5892,176581632,5131,53720576,148,506260,Normal,0.48333333333333334,1506.2068965517242,28.96551724137931,0.0,0.0,0.0,0.0,95.17241379310344,635586.2068965518,0.0,0.0
1604406752,8,one-34,52821,923,2886.0,43,1580000000000.0,7550000000.0,4650000000.0,1,1580000000000.0,150,653992,603104,1604405111,471996,5892,176581632,5293,55408128,148,506260,Normal,0.5166666666666667,1861.9354838709676,34.83870967741935,0.0,0.0,0.0,0.0,313.54838709677415,3266229.6774193547,0.0,0.0
1604406781,8,one-34,53549,937,2886.0,43,1610000000000.0,7580000000.0,4670000000.0,1,1610000000000.0,150,653992,603104,1604405111,471996,5892,176581632,5297,55477760,148,506260,Normal,0.48333333333333334,1506.2068965517242,28.96551724137931,0.0,0.0,0.0,0.0,8.275862068965518,144066.2068965517,0.0,0.0
1604406812,8,one-34,54451,954,2886.0,43,1650000000000.0,7620000000.0,4740000000.0,1,1650000000000.0,150,653992,603104,1604405111,473040,5892,176581632,5458,57132544,148,506260,Normal,0.5166666666666667,1745.806451612903,32.90322580645161,0.0,0.0,0.0,0.0,311.6129032258064,3202807.7419354836,0.0,0.0
1604406841,8,one-34,55179,968,2886.0,43,1680000000000.0,7680000000.0,4760000000.0,1,1680000000000.0,150,653992,603104,1604405111,473164,5892,176581632,5499,57398784,148,506260,Normal,0.48333333333333334,1506.2068965517242,28.96551724137931,0.0,0.0,0.0,0.0,84.82758620689656,550841.3793103448,0.0,0.0
1604406872,8,one-34,56071,985,2956.0,44,1710000000000.0,7720000000.0,4780000000.0,1,1710000000000.0,150,653992,603104,1604405111,475068,5892,176581632,5601,58734080,148,506260,Normal,0.5166666666666667,1726.4516129032256,32.90322580645161,135.48387096774192,1.9354838709677418,0.0,0.0,197.41935483870967,2584443.8709677416,0.0,0.0
1604406901,8,one-34,56799,999,2956.0,44,1730000000000.0,7750000000.0,4830000000.0,1,1730000000000.0,150,653992,603104,1604405111,475072,5892,176581632,5666,59164160,148,506260,Normal,0.48333333333333334,1506.2068965517242,28.96551724137931,0.0,0.0,0.0,0.0,134.48275862068965,889820.6896551724,0.0,0.0
1604406931,8,one-34,57631,1015,2956.0,44,1760000000000.0,7810000000.0,4900000000.0,1,1760000000000.0,150,653992,603104,1604405111,475756,5892,176581632,5828,60831232,148,506260,Normal,0.5,1664.0,32.0,0.0,0.0,0.0,0.0,324.0,3334144.0,0.0,0.0
1604406961,8,one-34,58419,1030,2956.0,44,1780000000000.0,7900000000.0,4920000000.0,1,1780000000000.0,150,653992,603104,1604405111,475816,5892,176581632,5873,61130240,148,506260,Normal,0.5,1576.0,30.0,0.0,0.0,0.0,0.0,90.0,598016.0,0.0,0.0
1604406991,8,one-34,59371,1048,2956.0,44,1810000000000.0,7930000000.0,4970000000.0,1,1810000000000.0,150,653992,603104,1604405111,476764,5892,176581632,5975,62465536,148,506260,Normal,0.5,1904.0,36.0,0.0,0.0,0.0,0.0,204.0,2670592.0,0.0,0.0
1604407022,8,one-34,60151,1063,2956.0,44,1840000000000.0,8580000000.0,5030000000.0,1,1840000000000.0,150,653992,603104,1604405111,479136,5892,176581632,6070,63297024,148,506260,Normal,0.5166666666666667,1509.6774193548385,29.032258064516125,0.0,0.0,0.0,0.0,183.87096774193546,1609331.6129032257,0.0,0.0
